4:(Intercept),4:age_dx,4:sexM,4:c_chf1,4:c_ihd1,4:c_cancer1,4:c_dm1,4:c_asthma1,4:c_dementia1,4:c_depression1,4:c_anxiety1,4:c_htn1,4:rio_cat2.10-44,4:rio_cat3.45+,4:deprivationQ2,4:deprivationQ3,4:deprivationQ4,4:deprivationQ5,4:ned_c,4:nhosp_c,4:ned_o,4:nhosp_o,4:smoking_current,4:smoking_former,4:smoking_current:smk_time_dx,4:smoking_former:smk_time_dx,5:(Intercept),5:age_dx,5:sexM,5:c_chf1,5:c_ihd1,5:c_cancer1,5:c_dm1,5:c_asthma1,5:c_dementia1,5:c_depression1,5:c_anxiety1,5:c_htn1,5:rio_cat2.10-44,5:rio_cat3.45+,5:deprivationQ2,5:deprivationQ3,5:deprivationQ4,5:deprivationQ5,5:ned_c,5:nhosp_c,5:ned_o,5:nhosp_o,5:smoking_current,5:smoking_former,5:smoking_current:smk_time_dx,5:smoking_former:smk_time_dx,7:(Intercept),7:age_dx,7:sexM,7:c_chf1,7:c_ihd1,7:c_cancer1,7:c_dm1,7:c_asthma1,7:c_dementia1,7:c_depression1,7:c_anxiety1,7:c_htn1,7:rio_cat2.10-44,7:rio_cat3.45+,7:deprivationQ2,7:deprivationQ3,7:deprivationQ4,7:deprivationQ5,7:ned_c,7:nhosp_c,7:ned_o,7:nhosp_o,7:smoking_current,7:smoking_former,7:smoking_current:smk_time_dx,7:smoking_former:smk_time_dx
0.00002949,-0.00000147,0.00000502,-0.00001044,-0.00002260,-0.00000400,-0.00002807,-0.00000320,-0.00000752,0.00000534,-0.00000289,0.00013941,0.00000105,-0.00000219,-0.00000195,0.00000133,-0.00000158,-0.00000143,0.00000092,0.00000005,-0.00000008,-0.00000089,0.00001852,-0.00000363,-0.00000007,0.00000011,0.00004151,-0.00000665,0.00002890,-0.00005771,-0.00009031,-0.00002080,-0.00012924,-0.00001121,-0.00004466,0.00003414,-0.00001353,0.00074371,0.00000675,-0.00000873,-0.00001024,0.00000382,-0.00000956,-0.00001048,0.00000408,-0.00000022,0.00000008,-0.00000480,0.00013721,-0.00002867,-0.00000133,0.00000076,0.00002519,-0.00000142,0.00000600,-0.00001076,-0.00002181,-0.00000384,-0.00002711,-0.00000345,-0.00000719,0.00000370,-0.00000329,0.00013910,0.00000016,-0.00000411,-0.00000213,0.00000039,-0.00000188,-0.00000129,0.00000045,0.00000108,-0.00000024,-0.00000033,0.00001901,-0.00000699,-0.00000007,0.00000018
-0.00006522,0.00000005,-0.00000441,0.00000445,-0.00000120,0.00000331,0.00000206,0.00000626,0.00000426,-0.00000401,0.00000785,0.00000054,0.00015308,0.00008088,-0.00002418,-0.00002516,-0.00002042,-0.00001311,-0.00000207,0.00000187,-0.00000018,0.00000053,0.00000552,-0.00000442,-0.00000014,0.00000013,-0.00030020,0.00000044,-0.00002160,0.00002463,-0.00000953,0.00001298,0.00001039,0.00002888,0.00002700,-0.00001322,0.00003764,0.00000675,0.00070208,0.00033698,-0.00010556,-0.00011343,-0.00009639,-0.00005782,-0.00001652,0.00001327,0.00000032,0.00000239,-0.00001192,-0.00001973,0.00000015,0.00000075,-0.00008054,0.00000021,-0.00000413,0.00000718,0.00000027,0.00000540,0.00000410,0.00000463,0.00000626,-0.00000331,0.00000662,0.00000090,0.00016175,0.00008625,-0.00002864,-0.00002984,-0.00002550,-0.00001706,-0.00000260,0.00000282,-0.00000036,0.00000218,0.00000805,-0.00000737,-0.00000021,0.00000017
-0.00004171,0.00000005,-0.00000404,0.00000430,-0.00000109,0.00000056,-0.00000226,0.00001427,0.00000317,0.00000107,0.00000789,-0.00000266,0.00008047,0.00019701,-0.00003005,-0.00002885,-0.00004721,-0.00003337,-0.00000454,0.00000304,-0.00000150,0.00000269,0.00001549,-0.00000507,-0.00000029,0.00000007,-0.00024816,0.00000114,-0.00002437,0.00003100,-0.00000759,0.00001806,-0.00000681,0.00006126,0.00003222,0.00000015,0.00003727,-0.00000873,0.00033698,0.00107457,-0.00013749,-0.00012032,-0.00020833,-0.00015431,-0.00002749,0.00002010,-0.00000704,0.00001352,0.00003998,-0.00003474,-0.00000042,0.00000061,-0.00007277,0.00000036,-0.00000357,0.00000761,0.00000066,0.00000035,0.00000278,0.00001309,0.00000226,0.00000201,0.00000804,-0.00000206,0.00008545,0.00020843,-0.00002917,-0.00003244,-0.00005118,-0.00003625,-0.00000537,0.00000454,-0.00000202,0.00000580,0.00002101,-0.00000463,-0.00000038,0.00000009
-0.00030119,0.00000012,0.00000389,0.00000751,0.00000548,-0.00000364,-0.00000545,-0.00000411,0.00001224,0.00000716,-0.00000103,-0.00000188,-0.00002465,-0.00002834,0.00049471,0.00030002,0.00030340,0.00030043,0.00000089,-0.00000233,-0.00000008,0.00000169,0.00001071,0.00000125,-0.00000007,0.00000019,-0.00124253,0.00000019,0.00001796,0.00000735,0.00002569,-0.00003050,-0.00002170,-0.00002267,0.00003988,0.00006654,0.00000261,-0.00001024,-0.00010556,-0.00013749,0.00214138,0.00125530,0.00127159,0.00125984,0.00000330,-0.00001300,-0.00000120,0.00000648,0.00006578,0.00002659,-0.00000043,0.00000073,-0.00029605,0.00000001,0.00000221,0.00000921,0.00000360,-0.00000679,-0.00000528,-0.00000382,0.00001082,0.00000772,-0.00000108,-0.00000283,-0.00002688,-0.00002770,0.00050694,0.00030817,0.00031108,0.00030821,0.00000152,-0.00000340,0.00000028,-0.00000050,0.00000869,0.00000313,-0.00000005,0.00000016
-0.00029865,0.00000019,0.00000715,0.00000177,-0.00000267,-0.00000429,-0.00000178,0.00000510,0.00000945,-0.00001057,0.00000001,0.00000146,-0.00002548,-0.00002877,0.00029964,0.00043931,0.00030184,0.00030077,0.00000082,-0.00000096,-0.00000035,0.00000060,0.00000424,-0.00000583,-0.00000012,0.00000021,-0.00129142,0.00000129,0.00003727,-0.00001898,-0.00001264,-0.00002063,-0.00002135,0.00002970,0.00001328,-0.00002694,0.00000945,0.00000382,-0.00011343,-0.00012032,0.00125530,0.00192442,0.00126510,0.00126240,0.00000397,-0.00000227,-0.00000332,0.00000575,0.00005486,0.00000520,-0.00000102,0.00000048,-0.00029755,0.00000016,0.00000513,0.00000510,-0.00000445,-0.00000346,0.00000006,0.00000562,0.00000912,-0.00001220,-0.00000118,0.00000066,-0.00002943,-0.00003207,0.00030854,0.00044926,0.00031087,0.00030981,0.00000129,-0.00000172,-0.00000021,-0.00000112,0.00000034,-0.00000805,-0.00000011,0.00000023
-0.00030119,0.00000020,0.00001051,0.00000614,0.00000479,-0.00000182,-0.00000852,-0.00000443,0.00001860,0.00000879,-0.00000600,-0.00000120,-0.00002125,-0.00004747,0.00030345,0.00030248,0.00042347,0.00030595,0.00000077,-0.00000182,-0.00000027,0.00000277,-0.00000823,-0.00000418,0.00000012,0.00000007,-0.00127275,0.00000097,0.00005340,0.00001093,0.00002393,-0.00001278,-0.00004584,-0.00000519,0.00006222,0.00004901,-0.00000716,-0.00000956,-0.00009639,-0.00020833,0.00127159,0.00126510,0.00185391,0.00128194,0.00000500,-0.00001075,-0.00000298,0.00001209,0.00000495,0.00001519,-0.00000027,-0.00000050,-0.00030646,0.00000024,0.00000928,0.00000924,0.00000258,-0.00000193,-0.00000850,-0.00000409,0.00001775,0.00001067,-0.00000621,-0.00000160,-0.00002568,-0.00005140,0.00031230,0.00031146,0.00043216,0.00031481,0.00000138,-0.00000276,-0.00000008,0.00000098,-0.00000681,-0.00000266,0.00000007,0.00000004
-0.00032576,0.00000046,0.00001546,0.00000577,0.00000145,-0.00000017,-0.00000959,-0.00000207,0.00001632,-0.00000075,-0.00000054,-0.00000100,-0.00001395,-0.00003339,0.00030014,0.00030098,0.00030572,0.00040293,0.00000102,-0.00000091,-0.00000053,0.00000211,-0.00001256,0.00000336,0.00000019,0.00000000,-0.00135955,0.00000195,0.00007081,-0.00000017,-0.00000415,-0.00001885,-0.00004984,-0.00000435,0.00006869,0.00000611,0.00000473,-0.00001048,-0.00005782,-0.00015431,0.00125984,0.00126240,0.00128194,0.00176433,0.00000632,-0.00000986,-0.00000359,0.00000890,-0.00005581,0.00004994,0.00000078,-0.00000051,-0.00031890,0.00000034,0.00001368,0.00000831,-0.00000198,-0.00000010,-0.00001068,-0.00000079,0.00001643,-0.00000069,-0.00000058,-0.00000133,-0.00001562,-0.00003431,0.00030857,0.00030901,0.00031342,0.00041156,0.00000178,-0.00000212,-0.00000011,-0.00000099,-0.00001447,0.00000441,0.00000022,-0.00000003
0.00000690,-0.00000013,-0.00000029,0.00000082,0.00000267,0.00000302,0.00000004,-0.00000414,0.00000182,0.00000149,0.00000117,0.00000095,-0.00000245,-0.00000611,0.00000194,0.00000126,0.00000134,0.00000151,0.00001591,-0.00001193,-0.00000086,0.00000197,-0.00000411,0.00000006,0.00000004,0.00000003,0.00002846,-0.00000045,-0.00000462,0.00000660,0.00001137,0.00001165,-0.00000343,-0.00002903,0.00001034,-0.00000271,0.00000017,0.00000408,-0.00001652,-0.00002749,0.00000330,0.00000397,0.00000500,0.00000632,0.00009857,-0.00006579,-0.00000352,0.00000697,-0.00001047,-0.00000784,0.00000004,0.00000028,0.00000230,-0.00000007,-0.00000018,0.00000150,0.00000192,0.00000423,0.00000087,-0.00000308,0.00000041,0.00000254,0.00000204,0.00000106,-0.00000325,-0.00000660,0.00000234,0.00000255,0.00000285,0.00000309,0.00001476,-0.00001117,-0.00000087,0.00000178,-0.00000383,0.00000017,0.00000002,0.00000002
0.00000615,-0.00000007,0.00000193,-0.00000850,-0.00000814,-0.00000323,-0.00000176,-0.00000396,-0.00000462,-0.00000124,-0.00000046,0.00000115,0.00000135,0.00000151,-0.00000190,-0.00000173,-0.00000195,-0.00000059,-0.00001593,0.00004108,-0.00000033,0.00000054,0.00000963,0.00000210,-0.00000041,-0.00000021,0.00008005,-0.00000095,0.00000152,-0.00004024,-0.00003557,-0.00001388,-0.00000769,0.00000004,-0.00000166,0.00000475,0.00000261,-0.00000022,0.00001327,0.00002010,-0.00001300,-0.00000227,-0.00001075,-0.00000986,-0.00006579,0.00015944,-0.00000101,-0.00000681,0.00000374,0.00001117,-0.00000098,-0.00000092,0.00001047,-0.00000013,0.00000245,-0.00000859,-0.00000769,-0.00000507,-0.00000255,-0.00000457,-0.00000435,-0.00000331,-0.00000044,0.00000179,0.00000213,0.00000224,-0.00000261,-0.00000320,-0.00000358,-0.00000293,-0.00001561,0.00004149,-0.00000036,0.00000077,0.00000659,0.00000097,-0.00000034,-0.00000019
-0.00000006,0.00000000,-0.00000022,-0.00000007,0.00000008,0.00000010,-0.00000033,-0.00000044,-0.00000021,-0.00000026,-0.00000087,-0.00000009,0.00000001,-0.00000112,-0.00000021,-0.00000055,-0.00000045,-0.00000061,-0.00000054,-0.00000028,0.00000050,-0.00000158,-0.00000131,-0.00000068,0.00000003,0.00000001,-0.00000521,0.00000003,-0.00000015,0.00000049,0.00000092,0.00000023,-0.00000078,-0.00000233,-0.00000121,-0.00000205,-0.00000496,0.00000008,0.00000032,-0.00000704,-0.00000120,-0.00000332,-0.00000298,-0.00000359,-0.00000352,-0.00000101,0.00000270,-0.00000600,-0.00000522,-0.00000413,0.00000013,0.00000010,0.00000011,0.00000000,-0.00000017,-0.00000025,0.00000008,0.00000007,-0.00000041,-0.00000039,-0.00000003,-0.00000012,-0.00000087,-0.00000008,0.00000010,-0.00000103,-0.00000018,-0.00000048,-0.00000042,-0.00000048,-0.00000045,-0.00000044,0.00000058,-0.00000190,-0.00000106,-0.00000063,0.00000003,0.00000001
0.00000333,-0.00000008,-0.00000008,-0.00000218,-0.00000047,-0.00000189,-0.00000164,0.00000151,-0.00000767,-0.00000226,0.00000082,-0.00000103,0.00000095,0.00000291,0.00000125,0.00000093,0.00000225,0.00000136,0.00000140,-0.00000191,-0.00000120,0.00000854,-0.00000086,-0.00000103,0.00000001,0.00000005,0.00000323,-0.00000012,-0.00000111,-0.00000836,-0.00000336,-0.00000780,-0.00000645,0.00000796,-0.00002630,-0.00001246,0.00000556,-0.00000480,0.00000239,0.00001352,0.00000648,0.00000575,0.00001209,0.00000890,0.00000697,-0.00000681,-0.00000600,0.00002853,-0.00000967,-0.00000117,0.00000013,0.00000012,0.00000269,-0.00000007,-0.00000030,-0.00000149,-0.00000035,-0.00000217,-0.00000159,0.00000109,-0.00000840,-0.00000231,0.00000067,-0.00000116,0.00000065,0.00000247,0.00000091,0.00000026,0.00000173,0.00000042,0.00000112,-0.00000150,-0.00000146,0.00001006,-0.00000115,-0.00000118,0.00000002,0.00000006
-0.00107442,0.00001259,-0.00001801,-0.00000080,0.00001137,0.00000089,0.00000982,0.00000859,-0.00000038,-0.00002792,-0.00001033,0.00001812,0.00000351,0.00001617,0.00001192,0.00000824,-0.00000732,-0.00001371,-0.00000282,0.00000519,-0.00000128,-0.00000135,0.00165890,0.00026831,-0.00003213,-0.00000276,-0.00566776,0.00006413,-0.00006264,-0.00001767,0.00007159,0.00002277,0.00005046,0.00005688,0.00010666,-0.00016797,-0.00006378,0.00013721,-0.00001192,0.00003998,0.00006578,0.00005486,0.00000495,-0.00005581,-0.00001047,0.00000374,-0.00000522,-0.00000967,0.00922196,0.00126519,-0.00017155,-0.00001251,-0.00101457,0.00001181,-0.00001692,-0.00000984,0.00001604,-0.00000382,0.00000299,0.00001169,0.00000357,-0.00002849,-0.00000935,0.00001473,0.00000848,0.00002175,0.00001526,0.00000730,-0.00000339,-0.00001477,-0.00000286,0.00000430,-0.00000047,-0.00000221,0.00164621,0.00026065,-0.00003207,-0.00000263
-0.00030991,0.00000246,-0.00003508,0.00000380,-0.00000578,0.00000208,-0.00000251,0.00000140,0.00001947,-0.00001710,-0.00000008,-0.00000349,-0.00000343,-0.00000323,0.00000268,-0.00000432,-0.00000287,0.00000564,-0.00000078,0.00000259,-0.00000054,-0.00000207,0.00026657,0.00056476,-0.00000202,-0.00001096,-0.00147255,0.00001178,-0.00019537,0.00001387,-0.00001201,0.00000234,0.00002094,0.00000282,0.00010408,-0.00009824,-0.00001247,-0.00002867,-0.00001973,-0.00003474,0.00002659,0.00000520,0.00001519,0.00004994,-0.00000784,0.00001117,-0.00000413,-0.00000117,0.00126519,0.00262234,-0.00000992,-0.00004893,-0.00028579,0.00000220,-0.00003489,0.00000140,-0.00000749,0.00000202,-0.00000600,0.00000360,0.00002065,-0.00002288,0.00000274,-0.00000601,-0.00000233,0.00000183,0.00000472,-0.00000440,-0.00000095,0.00000735,-0.00000032,0.00000177,-0.00000022,-0.00000332,0.00024832,0.00056514,-0.00000179,-0.00001108
0.00001631,-0.00000023,-0.00000002,0.00000058,-0.00000021,0.00000005,-0.00000014,0.00000035,0.00000024,0.00000034,0.00000026,-0.00000003,-0.00000017,-0.00000041,-0.00000012,-0.00000021,0.00000008,0.00000019,0.00000003,-0.00000031,0.00000002,0.00000004,-0.00003200,-0.00000199,0.00000074,0.00000005,0.00008468,-0.00000110,-0.00000081,0.00000231,-0.00000108,-0.00000001,-0.00000074,0.00000139,-0.00000184,0.00000318,0.00000136,-0.00000133,0.00000015,-0.00000042,-0.00000043,-0.00000102,-0.00000027,0.00000078,0.00000004,-0.00000098,0.00000013,0.00000013,-0.00017155,-0.00000992,0.00000372,0.00000023,0.00001561,-0.00000021,-0.00000003,0.00000072,-0.00000033,0.00000016,-0.00000008,0.00000032,0.00000023,0.00000030,0.00000025,0.00000003,-0.00000028,-0.00000049,-0.00000018,-0.00000023,0.00000000,0.00000022,0.00000003,-0.00000030,0.00000001,0.00000005,-0.00003217,-0.00000195,0.00000074,0.00000005
0.00000311,-0.00000005,0.00000008,0.00000020,0.00000000,-0.00000027,-0.00000002,0.00000035,-0.00000044,0.00000005,0.00000020,0.00000011,0.00000005,-0.00000008,0.00000016,0.00000015,0.00000002,-0.00000010,0.00000006,-0.00000021,0.00000000,0.00000010,-0.00000226,-0.00001096,0.00000004,0.00000036,0.00001620,-0.00000023,0.00000054,0.00000061,-0.00000038,-0.00000072,-0.00000127,0.00000151,-0.00000220,0.00000114,0.00000104,0.00000076,0.00000075,0.00000061,0.00000073,0.00000048,-0.00000050,-0.00000051,0.00000028,-0.00000092,0.00000010,0.00000012,-0.00001251,-0.00004893,0.00000023,0.00000151,0.00000286,-0.00000004,0.00000008,0.00000022,0.00000005,-0.00000026,0.00000002,0.00000033,-0.00000045,0.00000019,0.00000013,0.00000013,0.00000000,-0.00000017,0.00000015,0.00000015,0.00000001,-0.00000012,0.00000004,-0.00000019,-0.00000001,0.00000013,-0.00000199,-0.00001111,0.00000004,0.00000036
0.00302183,-0.00003124,-0.00014336,0.00003610,-0.00000967,0.00003880,-0.00001605,-0.00018771,0.00003202,-0.00004242,-0.00010863,0.00002304,-0.00012513,-0.00017964,-0.00035968,-0.00037860,-0.00038488,-0.00042663,0.00002965,0.00001835,-0.00000129,0.00000606,-0.00149368,-0.00038964,0.00002307,0.00000373,0.00208597,-0.00002132,-0.00008400,0.00002970,0.00001319,0.00002226,-0.00002776,-0.00013410,-0.00001431,-0.00006011,-0.00008349,0.00002519,-0.00008054,-0.00007277,-0.00029605,-0.00029755,-0.00030646,-0.00031890,0.00000230,0.00001047,0.00000011,0.00000269,-0.00101457,-0.00028579,0.00001561,0.00000286,0.73866486,-0.00773358,-0.02484523,0.01255641,-0.00047167,0.00579880,-0.01482792,-0.03460097,0.01555037,-0.03693090,-0.02214921,-0.00297159,-0.02189858,-0.02143707,-0.06143371,-0.06327989,-0.06258293,-0.06811397,-0.00010579,0.00512893,-0.00039044,0.00069789,-0.39597827,-0.10065919,0.00586101,0.00120096
-0.00003160,0.00000043,0.00000097,-0.00000102,-0.00000016,-0.00000107,0.00000028,0.00000147,-0.00000090,0.00000066,0.00000084,-0.00000188,0.00000043,0.00000149,-0.00000002,0.00000039,0.00000050,0.00000087,-0.00000034,-0.00000014,-0.00000002,-0.00000014,0.00001778,0.00000330,-0.00000032,-0.00000006,-0.00002157,0.00000030,0.00000052,-0.00000080,-0.00000035,-0.00000073,0.00000038,0.00000105,-0.00000001,0.00000087,0.00000066,-0.00000142,0.00000021,0.00000036,0.00000001,0.00000016,0.00000024,0.00000034,-0.00000007,-0.00000013,0.00000000,-0.00000007,0.00001181,0.00000220,-0.00000021,-0.00000004,-0.00773358,0.00010313,0.00012931,-0.00025764,-0.00004187,-0.00018625,0.00019425,0.00023909,-0.00033148,0.00047658,0.00017482,-0.00035847,0.00003879,0.00010460,0.00000331,0.00002668,0.00002484,0.00011055,-0.00000312,-0.00005671,-0.00000749,-0.00000656,0.00444667,0.00078051,-0.00007610,-0.00001760
-0.00010684,0.00000060,0.00016788,-0.00000777,-0.00001446,-0.00001150,-0.00001056,0.00003074,0.00000403,0.00001197,0.00001444,0.00000666,-0.00000543,-0.00000189,0.00000780,0.00000924,0.00001347,0.00002062,-0.00000403,-0.00000153,0.00000074,-0.00000030,-0.00000771,-0.00004649,-0.00000030,0.00000025,-0.00006492,0.00000030,0.00012729,-0.00000961,-0.00001287,-0.00000519,-0.00000841,0.00002206,0.00000296,0.00000850,0.00001307,0.00000600,-0.00000413,-0.00000357,0.00000221,0.00000513,0.00000928,0.00001368,-0.00000018,0.00000245,-0.00000017,-0.00000030,-0.00001692,-0.00003489,-0.00000003,0.00000008,-0.02484523,0.00012931,0.03629799,-0.00224707,-0.00344010,-0.00307212,-0.00051805,0.00517214,-0.00190575,0.00495081,0.00440749,0.00186365,-0.00044847,-0.00145966,0.00062582,0.00113029,0.00198769,0.00255865,0.00014792,0.00004779,0.00004271,-0.00037858,-0.00264938,-0.01235478,-0.00008355,0.00002782
0.00004775,-0.00000124,-0.00000017,0.00035131,-0.00005767,-0.00000665,-0.00003727,0.00001070,0.00000281,-0.00001237,-0.00001299,-0.00000847,0.00000869,0.00001253,-0.00000217,-0.00000621,-0.00000017,-0.00000309,0.00000200,-0.00001301,0.00000025,-0.00000111,-0.00001842,-0.00000029,0.00000118,0.00000045,0.00003899,-0.00000097,-0.00000516,0.00028752,-0.00004566,-0.00000376,-0.00002800,0.00001157,-0.00001343,-0.00001077,-0.00000535,-0.00001076,0.00000718,0.00000761,0.00000921,0.00000510,0.00000924,0.00000831,0.00000150,-0.00000859,-0.00000025,-0.00000149,-0.00000984,0.00000140,0.00000072,0.00000022,0.01255641,-0.00025764,-0.00224707,0.04996146,-0.01027296,0.00078724,-0.00715837,0.00210934,-0.00399954,-0.00131009,0.00055390,-0.00297768,0.00036801,0.00087153,0.00024587,-0.00047149,0.00045595,-0.00034962,0.00058796,-0.00141696,0.00005287,-0.00038545,-0.00041198,0.00135283,0.00012219,0.00003223
-0.00000675,-0.00000020,-0.00001343,-0.00005857,0.00024022,0.00000808,-0.00000913,0.00000162,-0.00000547,0.00000405,-0.00000289,-0.00002940,-0.00000207,0.00000159,0.00001008,-0.00000505,0.00000800,0.00000375,0.00000539,-0.00001369,0.00000015,-0.00000091,0.00002617,-0.00001144,-0.00000055,0.00000015,0.00001121,-0.00000035,-0.00001124,-0.00004509,0.00018771,0.00000729,-0.00000635,-0.00000216,-0.00000500,-0.00000242,-0.00000493,-0.00002181,0.00000027,0.00000066,0.00000360,-0.00000445,0.00000258,-0.00000198,0.00000192,-0.00000769,0.00000008,-0.00000035,0.00001604,-0.00000749,-0.00000033,0.00000005,-0.00047167,-0.00004187,-0.00344010,-0.01027296,0.04084225,0.00068846,-0.00129257,0.00053420,0.00252170,-0.00326752,-0.00053184,-0.00460952,-0.00099505,-0.00046052,0.00059241,-0.00119732,0.00140099,-0.00078736,0.00076033,-0.00129759,0.00004301,-0.00062102,0.00365931,-0.00007900,-0.00005258,-0.00002312
