4:(Intercept),4:age_dx,4:sexM,4:c_chf1,4:c_ihd1,4:c_cancer1,4:c_dm1,4:c_asthma1,4:c_dementia1,4:c_depression1,4:c_anxiety1,4:c_htn1,4:rio_cat2.10-44,4:rio_cat3.45+,4:deprivationQ2,4:deprivationQ3,4:deprivationQ4,4:deprivationQ5,4:ned_c,4:nhosp_c,4:ned_o,4:nhosp_o,4:smoking_current,4:smoking_former,4:smoking_current:smk_time_dx,4:smoking_former:smk_time_dx,5:(Intercept),5:age_dx,5:sexM,5:c_chf1,5:c_ihd1,5:c_cancer1,5:c_dm1,5:c_asthma1,5:c_dementia1,5:c_depression1,5:c_anxiety1,5:c_htn1,5:rio_cat2.10-44,5:rio_cat3.45+,5:deprivationQ2,5:deprivationQ3,5:deprivationQ4,5:deprivationQ5,5:ned_c,5:nhosp_c,5:ned_o,5:nhosp_o,5:smoking_current,5:smoking_former,5:smoking_current:smk_time_dx,5:smoking_former:smk_time_dx,7:(Intercept),7:age_dx,7:sexM,7:c_chf1,7:c_ihd1,7:c_cancer1,7:c_dm1,7:c_asthma1,7:c_dementia1,7:c_depression1,7:c_anxiety1,7:c_htn1,7:rio_cat2.10-44,7:rio_cat3.45+,7:deprivationQ2,7:deprivationQ3,7:deprivationQ4,7:deprivationQ5,7:ned_c,7:nhosp_c,7:ned_o,7:nhosp_o,7:smoking_current,7:smoking_former,7:smoking_current:smk_time_dx,7:smoking_former:smk_time_dx
0.00004070,-0.00000108,-0.00001078,-0.00000508,0.00000829,0.00030102,0.00000224,0.00000169,0.00000477,-0.00000224,-0.00000670,-0.00000714,0.00000814,-0.00000352,-0.00000545,-0.00000300,-0.00000526,-0.00000334,0.00000215,-0.00000760,0.00000049,-0.00000134,-0.00001257,0.00000592,0.00000044,-0.00000040,0.00002315,-0.00000074,-0.00000414,-0.00000235,0.00000743,0.00024112,-0.00000325,0.00000122,-0.00000063,-0.00000211,-0.00000526,-0.00000384,0.00000540,0.00000035,-0.00000679,-0.00000346,-0.00000193,-0.00000010,0.00000423,-0.00000507,0.00000007,-0.00000217,-0.00000382,0.00000202,0.00000016,-0.00000026,0.00579880,-0.00018625,-0.00307212,0.00078724,0.00068846,0.05490257,-0.00218097,0.00000238,0.00221009,-0.00073918,-0.00193565,-0.00031711,-0.00003552,0.00089210,-0.00010653,-0.00007468,0.00048828,-0.00023451,0.00025117,-0.00018721,0.00007142,-0.00057531,0.00508994,-0.00016165,-0.00005715,-0.00000315
-0.00001545,0.00000025,-0.00000793,-0.00003570,-0.00000925,0.00000186,0.00023361,-0.00000008,0.00001118,-0.00001210,0.00000680,-0.00003460,0.00000224,-0.00000376,-0.00000732,-0.00000621,-0.00001843,-0.00001965,-0.00000206,-0.00000174,-0.00000003,-0.00000348,-0.00000574,-0.00001353,0.00000008,0.00000005,-0.00003515,0.00000042,-0.00000603,-0.00002548,-0.00000615,-0.00000314,0.00018038,-0.00000044,0.00000586,-0.00000850,0.00000603,-0.00002711,0.00000410,0.00000278,-0.00000528,0.00000006,-0.00000850,-0.00001068,0.00000087,-0.00000255,-0.00000041,-0.00000159,0.00000299,-0.00000600,-0.00000008,0.00000002,-0.01482792,0.00019425,-0.00051805,-0.00715837,-0.00129257,-0.00218097,0.04214870,0.00047954,-0.00124528,-0.00101004,0.00100495,-0.00722729,0.00045225,-0.00079109,-0.00268378,-0.00216209,-0.00287042,-0.00238651,0.00018488,-0.00023704,-0.00006631,-0.00050692,0.00672293,0.00148036,-0.00010121,-0.00007764
-0.00017828,0.00000136,0.00003211,0.00001018,0.00000294,0.00000134,0.00000079,0.00023761,0.00000293,-0.00000705,-0.00000487,-0.00000044,0.00001267,0.00002493,-0.00001011,0.00000164,-0.00000706,-0.00000583,-0.00001155,-0.00000276,-0.00000047,0.00000137,0.00002715,-0.00000404,0.00000024,0.00000068,-0.00012334,0.00000093,0.00002060,0.00000875,-0.00000220,0.00000126,-0.00000048,0.00017076,0.00000553,-0.00000201,-0.00000110,-0.00000345,0.00000463,0.00001309,-0.00000382,0.00000562,-0.00000409,-0.00000079,-0.00000308,-0.00000457,-0.00000039,0.00000109,0.00001169,0.00000360,0.00000032,0.00000033,-0.03460097,0.00023909,0.00517214,0.00210934,0.00053420,0.00000238,0.00047954,0.05483410,0.00025345,0.00216423,-0.00276289,-0.00010453,0.00075355,0.00242634,-0.00109169,0.00103284,-0.00077371,-0.00036453,-0.00049887,0.00008719,-0.00024633,0.00043880,0.00639355,-0.00170788,0.00002458,0.00011749
0.00002485,-0.00000072,0.00000878,-0.00000709,-0.00000950,0.00000393,0.00000587,0.00000335,0.00131990,-0.00049295,-0.00007257,-0.00000782,0.00000204,-0.00000940,0.00000856,0.00001201,0.00001599,0.00000752,0.00000621,-0.00000892,-0.00000007,-0.00000646,-0.00003668,0.00002537,0.00000123,-0.00000037,-0.00000371,-0.00000012,0.00000100,-0.00001746,-0.00000553,-0.00000225,0.00000376,0.00000864,0.00101047,-0.00039941,-0.00004866,-0.00000719,0.00000626,0.00000226,0.00001082,0.00000912,0.00001775,0.00001643,0.00000041,-0.00000435,-0.00000003,-0.00000840,0.00000357,0.00002065,0.00000023,-0.00000045,0.01555037,-0.00033148,-0.00190575,-0.00399954,0.00252170,0.00221009,-0.00124528,0.00025345,0.15941028,-0.07739582,-0.01012948,-0.00291333,0.00370214,0.00637456,-0.00092920,0.00073398,0.00196885,0.00228258,0.00038552,-0.00005237,0.00009048,-0.00005796,0.00400887,0.00644829,-0.00008499,-0.00011660
-0.00000004,0.00000016,0.00000665,0.00000310,0.00001420,-0.00000330,-0.00000925,-0.00001767,-0.00049464,0.00088975,-0.00005259,0.00000847,-0.00000819,-0.00000102,0.00003344,-0.00001061,0.00001600,-0.00000288,0.00000987,-0.00000563,0.00000077,-0.00000369,-0.00009108,-0.00005228,0.00000070,0.00000026,-0.00006984,0.00000103,0.00000964,-0.00000465,-0.00000115,-0.00000280,-0.00000980,-0.00000664,-0.00040184,0.00067037,-0.00004650,0.00000370,-0.00000331,0.00000201,0.00000772,-0.00001220,0.00001067,-0.00000069,0.00000254,-0.00000331,-0.00000012,-0.00000231,-0.00002849,-0.00002288,0.00000030,0.00000019,-0.03693090,0.00047658,0.00495081,-0.00131009,-0.00326752,-0.00073918,-0.00101004,0.00216423,-0.07739582,0.30571716,-0.01809890,0.00161534,-0.00135397,-0.00135518,0.00408085,0.00012589,0.00139640,-0.00068352,-0.00069831,0.00039435,-0.00045606,-0.00029980,-0.00512044,-0.00102579,0.00016124,0.00001553
-0.00012373,0.00000099,0.00001359,-0.00001012,-0.00000250,-0.00000683,0.00000683,-0.00000455,-0.00006837,-0.00005176,0.00024241,0.00000080,0.00001687,0.00000945,0.00000582,-0.00000128,-0.00000513,-0.00000270,-0.00000148,0.00000129,-0.00000069,0.00000172,-0.00001532,-0.00000195,0.00000033,0.00000020,-0.00008995,0.00000075,0.00001294,-0.00000473,-0.00000550,-0.00000437,0.00000565,-0.00000170,-0.00004901,-0.00004375,0.00017794,-0.00000329,0.00000662,0.00000804,-0.00000108,-0.00000118,-0.00000621,-0.00000058,0.00000204,-0.00000044,-0.00000087,0.00000067,-0.00000935,0.00000274,0.00000025,0.00000013,-0.02214921,0.00017482,0.00440749,0.00055390,-0.00053184,-0.00193565,0.00100495,-0.00276289,-0.01012948,-0.01809890,0.07023166,-0.00124949,0.00233413,0.00233144,-0.00094671,0.00072667,-0.00086343,0.00017013,0.00009841,0.00010366,-0.00046010,0.00058602,-0.00498568,-0.00120078,0.00008176,0.00004960
0.00004404,-0.00000210,0.00000756,-0.00001015,-0.00002977,-0.00000656,-0.00003566,-0.00000123,-0.00000925,0.00000550,-0.00000072,0.00018609,0.00000946,0.00000090,-0.00000245,-0.00000022,-0.00001040,-0.00000143,-0.00000026,0.00000007,0.00000020,-0.00000026,0.00000588,-0.00000821,0.00000027,0.00000016,0.00003198,-0.00000151,0.00000693,-0.00001135,-0.00002262,-0.00000320,-0.00002841,-0.00000308,-0.00000651,0.00000394,-0.00000356,0.00013910,0.00000090,-0.00000206,-0.00000283,0.00000066,-0.00000160,-0.00000133,0.00000106,0.00000179,-0.00000008,-0.00000116,0.00001473,-0.00000601,0.00000003,0.00000013,-0.00297159,-0.00035847,0.00186365,-0.00297768,-0.00460952,-0.00031711,-0.00722729,-0.00010453,-0.00291333,0.00161534,-0.00124949,0.04518694,-0.00032235,-0.00092934,-0.00131831,-0.00035039,-0.00077014,-0.00150548,0.00024402,-0.00000564,0.00015016,-0.00054595,0.00803294,-0.00147827,-0.00007819,0.00003519
-0.00010160,0.00000026,-0.00000876,0.00000238,-0.00000278,0.00000828,0.00000126,0.00001167,-0.00000404,-0.00000128,0.00001760,0.00000787,0.00021170,0.00011725,-0.00003868,-0.00004226,-0.00003845,-0.00002030,-0.00000369,0.00000203,-0.00000023,0.00000107,0.00001748,-0.00000433,-0.00000041,0.00000008,-0.00006504,0.00000005,-0.00000639,0.00000288,-0.00000042,0.00000506,0.00000295,0.00000539,0.00000201,-0.00000059,0.00000838,0.00000016,0.00016175,0.00008545,-0.00002688,-0.00002943,-0.00002568,-0.00001562,-0.00000325,0.00000213,0.00000010,0.00000065,0.00000848,-0.00000233,-0.00000028,0.00000000,-0.02189858,0.00003879,-0.00044847,0.00036801,-0.00099505,-0.00003552,0.00045225,0.00075355,0.00370214,-0.00135397,0.00233413,-0.00032235,0.04222488,0.02363741,-0.00582736,-0.00633229,-0.00535312,-0.00431246,-0.00045654,0.00102090,-0.00004669,0.00012393,-0.00168882,-0.00071937,0.00003364,0.00003197
-0.00012589,0.00000097,-0.00000991,0.00000274,0.00000010,0.00000012,-0.00000414,0.00002281,-0.00000729,0.00000561,0.00001395,-0.00000079,0.00011694,0.00029464,-0.00004076,-0.00004445,-0.00007125,-0.00004071,-0.00001313,0.00000749,-0.00000176,0.00000081,0.00006811,0.00000594,-0.00000129,-0.00000018,-0.00004886,0.00000013,-0.00000855,0.00000145,-0.00000035,0.00000102,0.00000043,0.00001324,0.00000045,0.00000342,0.00001013,-0.00000411,0.00008625,0.00020843,-0.00002770,-0.00003207,-0.00005140,-0.00003431,-0.00000660,0.00000224,-0.00000103,0.00000247,0.00002175,0.00000183,-0.00000049,-0.00000017,-0.02143707,0.00010460,-0.00145966,0.00087153,-0.00046052,0.00089210,-0.00079109,0.00242634,0.00637456,-0.00135518,0.00233144,-0.00092934,0.02363741,0.05778846,-0.00734284,-0.00723505,-0.01108536,-0.00944293,-0.00105476,0.00163498,-0.00062544,0.00084901,-0.00154236,-0.00211542,0.00006976,0.00003264
-0.00037965,0.00000015,0.00000640,0.00000224,0.00000999,-0.00000448,-0.00000454,-0.00001032,0.00001466,0.00002428,0.00000493,-0.00000161,-0.00004050,-0.00004471,0.00063174,0.00038056,0.00038475,0.00037855,0.00000450,-0.00000854,0.00000068,0.00000186,-0.00001261,0.00001222,0.00000038,-0.00000006,-0.00031159,0.00000017,0.00000226,0.00001132,0.00000382,-0.00000702,-0.00000420,-0.00000451,0.00000867,0.00001296,0.00000057,-0.00000213,-0.00002864,-0.00002917,0.00050694,0.00030854,0.00031230,0.00030857,0.00000234,-0.00000261,-0.00000018,0.00000091,0.00001526,0.00000472,-0.00000018,0.00000015,-0.06143371,0.00000331,0.00062582,0.00024587,0.00059241,-0.00010653,-0.00268378,-0.00109169,-0.00092920,0.00408085,-0.00094671,-0.00131831,-0.00582736,-0.00734284,0.12424445,0.06489735,0.06550070,0.06517446,0.00018852,-0.00068588,-0.00021378,0.00043155,0.00578264,0.00010515,-0.00005538,0.00009293
-0.00038595,0.00000044,0.00000890,-0.00000425,-0.00000553,-0.00000300,-0.00000589,0.00000265,0.00001225,-0.00000691,0.00000035,0.00000022,-0.00004189,-0.00004471,0.00037991,0.00056196,0.00038528,0.00038072,-0.00000015,-0.00000436,0.00000013,0.00000095,-0.00000532,0.00000655,0.00000012,-0.00000010,-0.00030296,0.00000022,0.00000458,0.00000638,-0.00000489,-0.00000404,-0.00000026,0.00000499,0.00001102,-0.00000859,0.00000000,0.00000039,-0.00002984,-0.00003244,0.00030817,0.00044926,0.00031146,0.00030901,0.00000255,-0.00000320,-0.00000048,0.00000026,0.00000730,-0.00000440,-0.00000023,0.00000015,-0.06327989,0.00002668,0.00113029,-0.00047149,-0.00119732,-0.00007468,-0.00216209,0.00103284,0.00073398,0.00012589,0.00072667,-0.00035039,-0.00633229,-0.00723505,0.06489735,0.10094707,0.06529495,0.06517427,-0.00024226,0.00015474,-0.00019068,0.00054205,0.00087009,0.00166706,0.00000035,0.00002308
-0.00039743,0.00000058,0.00001467,0.00000129,0.00000761,-0.00000458,-0.00001749,-0.00000532,0.00001686,0.00001176,-0.00000452,-0.00000850,-0.00003687,-0.00006972,0.00038273,0.00038488,0.00054693,0.00038642,0.00000491,-0.00000654,-0.00000090,0.00000515,-0.00000815,0.00001524,0.00000020,-0.00000035,-0.00030685,0.00000024,0.00000891,0.00000905,0.00000268,-0.00000242,-0.00000845,-0.00000385,0.00001725,0.00001182,-0.00000413,-0.00000188,-0.00002550,-0.00005118,0.00031108,0.00031087,0.00043216,0.00031342,0.00000285,-0.00000358,-0.00000042,0.00000173,-0.00000339,-0.00000095,0.00000000,0.00000001,-0.06258293,0.00002484,0.00198769,0.00045595,0.00140099,0.00048828,-0.00287042,-0.00077371,0.00196885,0.00139640,-0.00086343,-0.00077014,-0.00535312,-0.01108536,0.06550070,0.06529495,0.09447160,0.06614075,0.00008301,-0.00060188,-0.00029913,0.00089143,0.00191819,0.00076654,-0.00003210,0.00000243
-0.00045695,0.00000111,0.00002364,0.00000128,0.00000525,-0.00000227,-0.00001865,-0.00000331,0.00000848,-0.00000355,-0.00000319,0.00000128,-0.00001984,-0.00003735,0.00037731,0.00038181,0.00038694,0.00052798,0.00000744,-0.00000381,-0.00000196,0.00000356,-0.00001370,0.00002221,0.00000034,-0.00000028,-0.00032465,0.00000041,0.00001286,0.00000899,-0.00000224,-0.00000038,-0.00000958,-0.00000159,0.00001499,0.00000335,0.00000056,-0.00000129,-0.00001706,-0.00003625,0.00030821,0.00030981,0.00031481,0.00041156,0.00000309,-0.00000293,-0.00000048,0.00000042,-0.00001477,0.00000735,0.00000022,-0.00000012,-0.06811397,0.00011055,0.00255865,-0.00034962,-0.00078736,-0.00023451,-0.00238651,-0.00036453,0.00228258,-0.00068352,0.00017013,-0.00150548,-0.00431246,-0.00944293,0.06517446,0.06517427,0.06614075,0.09666505,0.00032058,-0.00093530,-0.00028396,0.00070024,-0.00081910,0.00181778,-0.00000214,-0.00000967
0.00001489,-0.00000017,-0.00000275,0.00000306,0.00000447,0.00000323,-0.00000248,-0.00000958,0.00000364,0.00000057,-0.00000124,-0.00000016,-0.00000389,-0.00001197,0.00000229,0.00000097,0.00000555,0.00000749,0.00003511,-0.00002545,-0.00000252,0.00000390,-0.00001526,-0.00000126,0.00000028,0.00000004,0.00000330,-0.00000007,-0.00000096,0.00000245,0.00000300,0.00000342,0.00000096,-0.00000277,0.00000182,0.00000025,0.00000090,0.00000045,-0.00000260,-0.00000537,0.00000152,0.00000129,0.00000138,0.00000178,0.00001476,-0.00001561,-0.00000045,0.00000112,-0.00000286,-0.00000032,0.00000003,0.00000004,-0.00010579,-0.00000312,0.00014792,0.00058796,0.00076033,0.00025117,0.00018488,-0.00049887,0.00038552,-0.00069831,0.00009841,0.00024402,-0.00045654,-0.00105476,0.00018852,-0.00024226,0.00008301,0.00032058,0.00262542,-0.00265417,-0.00014846,0.00034170,-0.00014082,0.00026859,0.00000824,0.00000275
0.00002039,-0.00000020,0.00000253,-0.00001666,-0.00001336,-0.00000841,-0.00000427,-0.00000269,-0.00000919,-0.00000826,-0.00000065,0.00000320,0.00000589,0.00001653,-0.00001396,-0.00000646,-0.00000766,-0.00000484,-0.00002109,0.00006789,-0.00000231,-0.00000163,0.00002069,0.00000505,-0.00000073,-0.00000030,0.00001796,-0.00000022,0.00000190,-0.00001093,-0.00000865,-0.00000470,-0.00000380,-0.00000338,-0.00000289,-0.00000009,-0.00000002,0.00000108,0.00000282,0.00000454,-0.00000340,-0.00000172,-0.00000276,-0.00000212,-0.00001117,0.00004149,-0.00000044,-0.00000150,0.00000430,0.00000177,-0.00000030,-0.00000019,0.00512893,-0.00005671,0.00004779,-0.00141696,-0.00129759,-0.00018721,-0.00023704,0.00008719,-0.00005237,0.00039435,0.00010366,-0.00000564,0.00102090,0.00163498,-0.00068588,0.00015474,-0.00060188,-0.00093530,-0.00265417,0.00537336,-0.00021693,-0.00026823,-0.00151344,-0.00055263,-0.00001785,-0.00002526
-0.00000102,-0.00000002,0.00000001,0.00000093,0.00000031,0.00000050,0.00000055,-0.00000071,0.00000060,0.00000154,-0.00000044,-0.00000023,-0.00000089,-0.00000356,0.00000183,0.00000015,-0.00000079,-0.00000157,-0.00000329,-0.00000083,0.00000166,-0.00000306,-0.00000313,-0.00000199,0.00000005,0.00000003,-0.00000115,0.00000001,-0.00000053,-0.00000011,-0.00000007,0.00000024,-0.00000015,-0.00000082,0.00000040,0.00000026,-0.00000078,-0.00000024,-0.00000036,-0.00000202,0.00000028,-0.00000021,-0.00000008,-0.00000011,-0.00000087,-0.00000036,0.00000058,-0.00000146,-0.00000047,-0.00000022,0.00000001,-0.00000001,-0.00039044,-0.00000749,0.00004271,0.00005287,0.00004301,0.00007142,-0.00006631,-0.00024633,0.00009048,-0.00045606,-0.00046010,0.00015016,-0.00004669,-0.00062544,-0.00021378,-0.00019068,-0.00029913,-0.00028396,-0.00014846,-0.00021693,0.00044888,-0.00065993,-0.00078555,-0.00047091,0.00001729,0.00001558
0.00000847,-0.00000015,-0.00000009,-0.00000305,-0.00000146,-0.00000186,-0.00000406,0.00000171,-0.00000685,-0.00000381,0.00000131,-0.00000064,0.00000207,0.00000316,0.00000033,0.00000092,0.00000435,0.00000243,0.00000452,-0.00000463,-0.00000274,0.00001547,-0.00000502,-0.00000080,0.00000013,0.00000007,0.00000451,-0.00000008,0.00000231,-0.00000082,0.00000118,-0.00000269,-0.00000209,0.00000203,-0.00001123,-0.00000604,-0.00000047,-0.00000033,0.00000218,0.00000580,-0.00000050,-0.00000112,0.00000098,-0.00000099,0.00000178,0.00000077,-0.00000190,0.00001006,-0.00000221,-0.00000332,0.00000005,0.00000013,0.00069789,-0.00000656,-0.00037858,-0.00038545,-0.00062102,-0.00057531,-0.00050692,0.00043880,-0.00005796,-0.00029980,0.00058602,-0.00054595,0.00012393,0.00084901,0.00043155,0.00054205,0.00089143,0.00070024,0.00034170,-0.00026823,-0.00065993,0.00239549,-0.00076300,0.00016563,0.00001266,-0.00000042
-0.00153593,0.00001824,-0.00000757,-0.00000820,0.00002836,-0.00000791,0.00000803,0.00004067,-0.00005886,-0.00004103,-0.00001310,0.00000892,0.00001284,0.00008455,-0.00001183,-0.00000414,-0.00001215,-0.00001746,-0.00002923,0.00001963,-0.00000138,-0.00001051,0.00235225,0.00033089,-0.00004563,-0.00000271,-0.00102963,0.00001192,-0.00001441,-0.00000833,0.00001358,-0.00000134,0.00000609,0.00001622,-0.00000375,-0.00002474,-0.00000840,0.00001901,0.00000805,0.00002101,0.00000869,0.00000034,-0.00000681,-0.00001447,-0.00000383,0.00000659,-0.00000106,-0.00000115,0.00164621,0.00024832,-0.00003217,-0.00000199,-0.39597827,0.00444667,-0.00264938,-0.00041198,0.00365931,0.00508994,0.00672293,0.00639355,0.00400887,-0.00512044,-0.00498568,0.00803294,-0.00168882,-0.00154236,0.00578264,0.00087009,0.00191819,-0.00081910,-0.00014082,-0.00151344,-0.00078555,-0.00076300,0.66303859,0.08880904,-0.01166115,-0.00090365
-0.00042556,0.00000372,-0.00004989,0.00000826,-0.00000959,0.00000765,-0.00000996,-0.00000122,0.00002046,-0.00002896,-0.00000270,-0.00000853,-0.00000928,-0.00000079,0.00001315,0.00000626,0.00001654,0.00002427,-0.00000244,0.00000658,-0.00000196,-0.00000215,0.00034383,0.00074514,-0.00000289,-0.00001504,-0.00030556,0.00000248,-0.00003520,0.00000607,-0.00000631,0.00000410,-0.00000307,0.00000442,0.00001922,-0.00002008,0.00000217,-0.00000699,-0.00000737,-0.00000463,0.00000313,-0.00000805,-0.00000266,0.00000441,0.00000017,0.00000097,-0.00000063,-0.00000118,0.00026065,0.00056514,-0.00000195,-0.00001111,-0.10065919,0.00078051,-0.01235478,0.00135283,-0.00007900,-0.00016165,0.00148036,-0.00170788,0.00644829,-0.00102579,-0.00120078,-0.00147827,-0.00071937,-0.00211542,0.00010515,0.00166706,0.00076654,0.00181778,0.00026859,-0.00055263,-0.00047091,0.00016563,0.08880904,0.18374127,-0.00066006,-0.00308471
0.00002385,-0.00000033,-0.00000012,0.00000100,-0.00000059,0.00000037,-0.00000017,0.00000001,0.00000169,0.00000016,0.00000020,0.00000029,-0.00000019,-0.00000150,0.00000024,0.00000007,0.00000022,0.00000027,0.00000050,-0.00000069,0.00000002,0.00000024,-0.00004553,-0.00000278,0.00000102,0.00000005,0.00001592,-0.00000022,-0.00000005,0.00000065,-0.00000029,0.00000010,-0.00000016,0.00000027,0.00000028,0.00000031,0.00000023,-0.00000007,-0.00000021,-0.00000038,-0.00000005,-0.00000011,0.00000007,0.00000022,0.00000002,-0.00000034,0.00000003,0.00000002,-0.00003207,-0.00000179,0.00000074,0.00000004,0.00586101,-0.00007610,-0.00008355,0.00012219,-0.00005258,-0.00005715,-0.00010121,0.00002458,-0.00008499,0.00016124,0.00008176,-0.00007819,0.00003364,0.00006976,-0.00005538,0.00000035,-0.00003210,-0.00000214,0.00000824,-0.00001785,0.00001729,0.00001266,-0.01166115,-0.00066006,0.00023389,0.00001614
0.00000443,-0.00000007,0.00000051,0.00000023,0.00000013,-0.00000042,-0.00000002,0.00000065,-0.00000021,0.00000007,0.00000016,0.00000027,0.00000035,0.00000019,-0.00000018,-0.00000011,-0.00000044,-0.00000050,0.00000001,-0.00000035,0.00000003,0.00000011,-0.00000320,-0.00001513,0.00000006,0.00000047,0.00000357,-0.00000005,0.00000012,0.00000006,-0.00000002,-0.00000031,-0.00000013,0.00000033,-0.00000044,0.00000016,0.00000016,0.00000018,0.00000017,0.00000009,0.00000016,0.00000023,0.00000004,-0.00000003,0.00000002,-0.00000019,0.00000001,0.00000006,-0.00000263,-0.00001108,0.00000005,0.00000036,0.00120096,-0.00001760,0.00002782,0.00003223,-0.00002312,-0.00000315,-0.00007764,0.00011749,-0.00011660,0.00001553,0.00004960,0.00003519,0.00003197,0.00003264,0.00009293,0.00002308,0.00000243,-0.00000967,0.00000275,-0.00002526,0.00001558,-0.00000042,-0.00090365,-0.00308471,0.00001614,0.00008267
